file_name,start_time,end_time,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,ratio_Al,ratio_Ca,ratio_Si,ratio_O,ratio_Fe,ratio_Mg,solar_class
ch2_cla_l1_20240701T100427848_20240701T100435848.fits,2024-07-01 10:04:27.848000,2024-07-01 10:04:35.848000,55.8355,-82.9466,56.2578,-83.9735,62.0237,-83.9117,60.764,-82.8938,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173605826_20240701T173613826.fits,2024-07-01 17:36:05.826000,2024-07-01 17:36:13.826000,-132.258,-50.3087,-132.309,-51.5188,-131.019,-51.5338,-130.998,-50.3233,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173037826_20240701T173045826.fits,2024-07-01 17:30:37.826000,2024-07-01 17:30:45.826000,-131.738,-33.6653,-131.768,-34.933,-130.715,-34.9452,-130.699,-33.6774,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105152112_20240701T105200112.fits,2024-07-01 10:51:52.112000,2024-07-01 10:52:00.112000,50.5877,66.9572,50.7043,65.8504,52.401,65.8688,52.3651,66.9764,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133541195_20240701T133549195.fits,2024-07-01 13:35:41.195000,2024-07-01 13:35:49.195000,-129.427,-28.3512,-129.453,-29.6348,-128.44,-29.6461,-128.426,-28.3624,20,10,40,15,15,30,A
ch2_cla_l1_20240701T175333826_20240701T175341826.fits,2024-07-01 17:53:33.826000,2024-07-01 17:53:41.826000,50.2771,-74.4753,50.374,-75.4843,52.729,-75.4571,52.4772,-74.4499,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150713767_20240701T150721767.fits,2024-07-01 15:07:13.767000,2024-07-01 15:07:21.767000,-129.43,46.7994,-129.447,45.47,-128.122,45.4552,-128.074,46.7842,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114040112_20240701T114048112.fits,2024-07-01 11:40:40.112000,2024-07-01 11:40:48.112000,-128.434,-33.1228,-128.462,-34.3912,-127.415,-34.4027,-127.4,-33.1342,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085923848_20240701T085931848.fits,2024-07-01 08:59:23.848000,2024-07-01 08:59:31.848000,48.5087,79.7042,49.0736,78.5486,52.8527,78.589,52.7154,79.7492,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111912112_20240701T111920112.fits,2024-07-01 11:19:12.112000,2024-07-01 11:19:20.112000,-127.488,31.3302,-127.501,29.9745,-126.396,29.9625,-126.368,31.318,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131229196_20240701T131237196.fits,2024-07-01 13:12:29.196000,2024-07-01 13:12:37.196000,-128.437,41.2398,-128.452,39.8985,-127.224,39.885,-127.185,41.2261,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115352112_20240701T115400112.fits,2024-07-01 11:53:52.112000,2024-07-01 11:54:00.112000,-130.993,-73.5627,-131.241,-74.6764,-128.583,-74.7053,-128.504,-73.5898,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150905767_20240701T150913767.fits,2024-07-01 15:09:05.767000,2024-07-01 15:09:13.767000,-129.515,41.2041,-129.53,39.8649,-128.306,39.8512,-128.267,41.1901,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105232112_20240701T105240112.fits,2024-07-01 10:52:32.112000,2024-07-01 10:52:40.112000,50.3266,69.0224,50.467,67.9074,52.3359,67.9276,52.2943,69.0437,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085747848_20240701T085755848.fits,2024-07-01 08:57:47.848000,2024-07-01 08:57:55.848000,50.3589,74.7854,50.6224,73.6469,53.212,73.6746,53.1431,74.8152,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173813826_20240701T173821826.fits,2024-07-01 17:38:13.826000,2024-07-01 17:38:21.826000,-132.576,-56.841,-132.646,-58.0265,-131.179,-58.0436,-131.152,-56.8576,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192226911_20240701T192234911.fits,2024-07-01 19:22:26.911000,2024-07-01 19:22:34.911000,-132.536,-19.2198,-132.558,-20.5278,-131.59,-20.5394,-131.575,-19.2313,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090251848_20240701T090259848.fits,2024-07-01 09:02:51.848000,2024-07-01 09:02:59.848000,-33.0482,89.7841,-57.4919,88.9143,-14.5078,88.9136,38.9823,89.1663,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185458911_20240701T185506911.fits,2024-07-01 18:54:58.911000,2024-07-01 18:55:06.911000,-131.212,63.1847,-131.243,61.8995,-129.37,61.8778,-129.258,63.162,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153321767_20240701T153329767.fits,2024-07-01 15:33:21.767000,2024-07-01 15:33:29.767000,-130.593,-31.6275,-130.621,-32.9012,-129.585,-32.913,-129.57,-31.6392,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091443848_20240701T091451848.fits,2024-07-01 09:14:43.848000,2024-07-01 09:14:51.848000,-126.069,54.9191,-126.087,53.6002,-124.54,53.5837,-124.473,54.902,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111704112_20240701T111712112.fits,2024-07-01 11:17:04.112000,2024-07-01 11:17:12.112000,-127.405,37.7117,-127.419,36.363,-126.24,36.3502,-126.205,37.6986,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111136112_20240701T111144112.fits,2024-07-01 11:11:36.112000,2024-07-01 11:11:44.112000,-127.159,54.0961,-127.177,52.7776,-125.66,52.7612,-125.595,54.0791,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155209767_20240701T155217767.fits,2024-07-01 15:52:09.767000,2024-07-01 15:52:17.767000,169.181,-88.8931,82.0175,-89.3857,160.561,-89.6538,-160.918,-89.3727,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164141826_20240701T164149826.fits,2024-07-01 16:41:41.826000,2024-07-01 16:41:49.826000,47.2433,66.992,47.364,65.8893,49.0525,65.9086,49.0123,67.0122,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133909195_20240701T133917195.fits,2024-07-01 13:39:09.195000,2024-07-01 13:39:17.195000,-129.672,-38.8664,-129.706,-40.1159,-128.602,-40.1282,-128.586,-38.8785,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194122911_20240701T194130911.fits,2024-07-01 19:41:22.911000,2024-07-01 19:41:30.911000,-136.511,-77.0338,-136.937,-78.1398,-133.549,-78.1801,-133.4,-77.0708,20,10,40,15,15,30,A
ch2_cla_l1_20240701T124957195_20240701T125005195.fits,2024-07-01 12:49:57.195000,2024-07-01 12:50:05.195000,48.8159,71.5386,48.9985,70.4157,51.1222,70.4391,51.0689,71.5634,20,10,40,15,15,30,A
ch2_cla_l1_20240701T144601767_20240701T144609767.fits,2024-07-01 14:46:01.767000,2024-07-01 14:46:09.767000,47.9681,69.9018,48.124,68.7866,50.0679,68.8084,50.0197,69.9248,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185706911_20240701T185714911.fits,2024-07-01 18:57:06.911000,2024-07-01 18:57:14.911000,-131.378,56.7573,-131.402,55.4548,-129.813,55.4364,-129.737,56.7382,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111928112_20240701T111936112.fits,2024-07-01 11:19:28.112000,2024-07-01 11:19:36.112000,-127.497,30.5328,-127.511,29.1765,-126.414,29.1645,-126.386,30.5207,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133725195_20240701T133733195.fits,2024-07-01 13:37:25.195000,2024-07-01 13:37:33.195000,-129.541,-33.6025,-129.57,-34.8696,-128.519,-34.8813,-128.504,-33.6141,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150057767_20240701T150105767.fits,2024-07-01 15:00:57.767000,2024-07-01 15:01:05.767000,-129.025,65.6459,-129.058,64.3632,-127.025,64.3404,-126.894,65.622,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150729767_20240701T150737767.fits,2024-07-01 15:07:29.767000,2024-07-01 15:07:37.767000,-129.443,45.9996,-129.459,44.6688,-128.15,44.6541,-128.104,45.9847,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114224112_20240701T114232112.fits,2024-07-01 11:42:24.112000,2024-07-01 11:42:32.112000,-128.561,-38.3859,-128.593,-39.6366,-127.496,-39.6486,-127.48,-38.3977,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092819848_20240701T092827848.fits,2024-07-01 09:28:19.848000,2024-07-01 09:28:27.848000,-126.612,14.2228,-126.626,12.8612,-125.638,12.8506,-125.618,14.2121,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105800112_20240701T105808112.fits,2024-07-01 10:58:00.112000,2024-07-01 10:58:08.112000,39.0384,85.7855,42.0739,84.6296,50.3603,84.7201,49.628,85.9015,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191402911_20240701T191410911.fits,2024-07-01 19:14:02.911000,2024-07-01 19:14:10.911000,-132.146,6.0137,-132.162,4.6647,-131.209,4.6534,-131.191,6.0024,20,10,40,15,15,30,A
ch2_cla_l1_20240701T190210911_20240701T190218911.fits,2024-07-01 19:02:10.911000,2024-07-01 19:02:18.911000,-131.657,41.5406,-131.673,40.2063,-130.45,40.1921,-130.41,41.5262,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192034911_20240701T192042911.fits,2024-07-01 19:20:34.911000,2024-07-01 19:20:42.911000,-132.439,-13.5971,-132.459,-14.9178,-131.507,-14.9292,-131.492,-13.6084,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105448112_20240701T105456112.fits,2024-07-01 10:54:48.112000,2024-07-01 10:54:56.112000,48.8926,76.0216,49.206,74.8802,52.0146,74.9107,51.9319,76.0546,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091835848_20240701T091843848.fits,2024-07-01 09:18:35.848000,2024-07-01 09:18:43.848000,-126.249,43.3257,-126.263,41.9831,-124.995,41.9695,-124.953,43.3119,20,10,40,15,15,30,A
ch2_cla_l1_20240701T130149195_20240701T130157195.fits,2024-07-01 13:01:49.195000,2024-07-01 13:01:57.195000,-127.65,73.3263,-127.709,72.0656,-124.928,72.0349,-124.671,73.2934,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191018911_20240701T191026911.fits,2024-07-01 19:10:18.911000,2024-07-01 19:10:26.911000,-131.996,17.1906,-132.011,15.8366,-131.018,15.8251,-130.996,17.1789,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164325826_20240701T164333826.fits,2024-07-01 16:43:25.826000,2024-07-01 16:43:33.826000,46.4167,72.3584,46.6206,71.2354,48.8337,71.2607,48.7713,72.3854,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153145767_20240701T153153767.fits,2024-07-01 15:31:45.767000,2024-07-01 15:31:53.767000,-130.491,-26.7843,-130.516,-28.0726,-129.513,-28.084,-129.498,-26.7956,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173829826_20240701T173837826.fits,2024-07-01 17:38:29.826000,2024-07-01 17:38:37.826000,-132.624,-57.6591,-132.697,-58.8415,-131.202,-58.8588,-131.174,-57.676,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094339848_20240701T094347848.fits,2024-07-01 09:43:39.848000,2024-07-01 09:43:47.848000,-127.31,-31.8721,-127.337,-33.1443,-126.3,-33.1555,-126.286,-31.8831,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131213196_20240701T131221196.fits,2024-07-01 13:12:13.196000,2024-07-01 13:12:21.196000,-128.426,42.0385,-128.44,40.6985,-127.2,40.6848,-127.16,42.0246,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085955848_20240701T090003848.fits,2024-07-01 08:59:55.848000,2024-07-01 09:00:03.848000,47.4345,81.3368,48.222,80.1765,52.6611,80.224,52.4736,81.3907,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134349195_20240701T134357195.fits,2024-07-01 13:43:49.195000,2024-07-01 13:43:57.195000,-130.167,-53.1067,-130.223,-54.304,-128.871,-54.3191,-128.849,-53.1214,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184154911_20240701T184202911.fits,2024-07-01 18:41:54.911000,2024-07-01 18:42:02.911000,43.5613,78.1455,44.0122,77.004,47.2765,77.0423,47.1435,78.1876,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152849767_20240701T152857767.fits,2024-07-01 15:28:49.767000,2024-07-01 15:28:57.767000,-130.328,-17.9298,-130.349,-19.2416,-129.385,-19.2526,-129.37,-17.9407,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172125826_20240701T172133826.fits,2024-07-01 17:21:25.826000,2024-07-01 17:21:33.826000,-131.229,-5.9159,-131.247,-7.2516,-130.304,-7.2625,-130.288,-5.9268,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132757195_20240701T132805195.fits,2024-07-01 13:27:57.195000,2024-07-01 13:28:05.195000,-129.038,-5.0527,-129.055,-6.3915,-128.111,-6.402,-128.095,-5.0632,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145345767_20240701T145353767.fits,2024-07-01 14:53:45.767000,2024-07-01 14:53:53.767000,-123.846,87.4618,-125.631,86.2569,-113.709,86.1214,-106.884,87.2664,20,10,40,15,15,30,A
ch2_cla_l1_20240701T190914911_20240701T190922911.fits,2024-07-01 19:09:14.911000,2024-07-01 19:09:22.911000,-131.953,20.3824,-131.968,19.0287,-130.958,19.0169,-130.935,20.3705,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100635848_20240701T100643848.fits,2024-07-01 10:06:35.848000,2024-07-01 10:06:43.848000,54.6257,-76.2683,54.7326,-77.273,57.3903,-77.2446,57.0861,-76.242,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131845195_20240701T131853195.fits,2024-07-01 13:18:45.195000,2024-07-01 13:18:53.195000,-128.681,22.4919,-128.695,21.1331,-127.666,21.1217,-127.642,22.4803,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090139848_20240701T090147848.fits,2024-07-01 09:01:39.848000,2024-07-01 09:01:47.848000,36.9823,86.5694,41.343,85.4203,51.1359,85.5258,50.1108,86.7117,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113648112_20240701T113656112.fits,2024-07-01 11:36:48.112000,2024-07-01 11:36:56.112000,-128.202,-21.4266,-128.224,-22.7301,-127.247,-22.7408,-127.233,-21.4373,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085811848_20240701T085819848.fits,2024-07-01 08:58:11.848000,2024-07-01 08:58:19.848000,50.0164,76.0175,50.3275,74.8745,53.142,74.9046,53.0622,76.05,20,10,40,15,15,30,A
ch2_cla_l1_20240701T140037195_20240701T140045195.fits,2024-07-01 14:00:37.195000,2024-07-01 14:00:45.195000,52.2979,-73.6711,52.3792,-74.6725,54.582,-74.6482,54.3638,-73.6483,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193938911_20240701T193946911.fits,2024-07-01 19:39:38.911000,2024-07-01 19:39:46.911000,-135.182,-71.677,-135.398,-72.8055,-132.969,-72.8344,-132.893,-71.7042,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154257767_20240701T154305767.fits,2024-07-01 15:42:57.767000,2024-07-01 15:43:05.767000,-131.722,-60.9233,-131.81,-62.0919,-130.189,-62.1101,-130.157,-60.941,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184234911_20240701T184242911.fits,2024-07-01 18:42:34.911000,2024-07-01 18:42:42.911000,42.4725,80.192,43.123,79.0443,47.0304,79.0902,46.8426,80.2433,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171749826_20240701T171757826.fits,2024-07-01 17:17:49.826000,2024-07-01 17:17:57.826000,-131.077,4.8799,-131.093,3.5303,-130.141,3.5194,-130.123,4.8689,20,10,40,15,15,30,A
ch2_cla_l1_20240701T093115848_20240701T093123848.fits,2024-07-01 09:31:15.848000,2024-07-01 09:31:23.848000,-126.72,5.4475,-126.735,4.0921,-125.776,4.0817,-125.759,5.4371,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194354911_20240701T194402911.fits,2024-07-01 19:43:54.911000,2024-07-01 19:44:02.911000,-143.344,-84.848,-146.306,-85.9017,-137.0,-86.0135,-135.92,-84.9368,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100555848_20240701T100603848.fits,2024-07-01 10:05:55.848000,2024-07-01 10:06:03.848000,54.8614,-78.3581,55.01,-79.3697,58.2215,-79.3354,57.7904,-78.3269,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194010911_20240701T194018911.fits,2024-07-01 19:40:10.911000,2024-07-01 19:40:18.911000,-135.502,-73.3244,-135.761,-74.4462,-133.108,-74.4777,-133.017,-73.354,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110024112_20240701T110032112.fits,2024-07-01 11:00:24.112000,2024-07-01 11:00:32.112000,-121.02,87.938,-123.304,86.7313,-109.71,86.5815,-100.611,87.7084,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154529767_20240701T154537767.fits,2024-07-01 15:45:29.767000,2024-07-01 15:45:37.767000,-132.465,-68.7268,-132.621,-69.864,-130.511,-69.8878,-130.458,-68.7495,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193506911_20240701T193514911.fits,2024-07-01 19:35:06.911000,2024-07-01 19:35:14.911000,-133.743,-57.7222,-133.819,-58.9054,-132.319,-58.9233,-132.29,-57.7396,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152401767_20240701T152409767.fits,2024-07-01 15:24:01.767000,2024-07-01 15:24:09.767000,-130.105,-3.4978,-130.122,-4.8383,-129.179,-4.849,-129.163,-3.5085,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171341826_20240701T171349826.fits,2024-07-01 17:13:41.826000,2024-07-01 17:13:49.826000,-130.914,17.253,-130.928,15.8973,-129.934,15.8859,-129.912,17.2415,20,10,40,15,15,30,A
ch2_cla_l1_20240701T174157826_20240701T174205826.fits,2024-07-01 17:41:57.826000,2024-07-01 17:42:05.826000,-133.543,-68.3248,-133.696,-69.4653,-131.615,-69.4894,-131.561,-68.3478,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172917826_20240701T172925826.fits,2024-07-01 17:29:17.826000,2024-07-01 17:29:25.826000,-131.646,-29.6252,-131.673,-30.9055,-130.652,-30.9174,-130.636,-29.637,20,10,40,15,15,30,A
ch2_cla_l1_20240701T190658911_20240701T190706911.fits,2024-07-01 19:06:58.911000,2024-07-01 19:07:06.911000,-131.862,27.1653,-131.877,25.8144,-130.82,25.802,-130.793,27.1528,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131005195_20240701T131013195.fits,2024-07-01 13:10:05.195000,2024-07-01 13:10:13.195000,-128.329,48.4332,-128.346,47.1048,-126.982,47.0898,-126.931,48.4178,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131637195_20240701T131645195.fits,2024-07-01 13:16:37.195000,2024-07-01 13:16:45.195000,-128.601,28.8713,-128.615,27.5156,-127.536,27.5037,-127.509,28.8592,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154121767_20240701T154129767.fits,2024-07-01 15:41:21.767000,2024-07-01 15:41:29.767000,-131.418,-56.0104,-131.485,-57.1978,-130.047,-57.2141,-130.022,-56.0263,20,10,40,15,15,30,A
ch2_cla_l1_20240701T195026911_20240701T195034911.fits,2024-07-01 19:50:26.911000,2024-07-01 19:50:34.911000,49.1749,-73.5859,49.2662,-74.5945,51.4862,-74.5682,51.2573,-73.5613,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152009767_20240701T152017767.fits,2024-07-01 15:20:09.767000,2024-07-01 15:20:17.767000,-129.949,8.0899,-129.964,6.7364,-129.003,6.7255,-128.984,8.079,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132101196_20240701T132109195.fits,2024-07-01 13:21:01.196000,2024-07-01 13:21:09.195000,-128.765,15.7138,-128.779,14.3548,-127.789,14.3438,-127.768,15.7027,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193322911_20240701T193330911.fits,2024-07-01 19:33:22.911000,2024-07-01 19:33:30.911000,-133.46,-52.4119,-133.518,-53.615,-132.177,-53.631,-132.153,-52.4276,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192530911_20240701T192538911.fits,2024-07-01 19:25:30.911000,2024-07-01 19:25:38.911000,-132.718,-28.4815,-132.745,-29.7651,-131.731,-29.7772,-131.715,-28.4935,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090547848_20240701T090555848.fits,2024-07-01 09:05:47.848000,2024-07-01 09:05:55.848000,-124.706,81.8777,-124.901,80.6422,-119.815,80.5877,-118.87,81.8151,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110032112_20240701T110040112.fits,2024-07-01 11:00:32.112000,2024-07-01 11:00:40.112000,-122.048,87.5339,-123.746,86.3245,-111.537,86.1904,-104.506,87.3386,20,10,40,15,15,30,A
ch2_cla_l1_20240701T174237826_20240701T174245826.fits,2024-07-01 17:42:37.826000,2024-07-01 17:42:45.826000,-133.827,-70.3822,-134.012,-71.5144,-131.737,-71.5407,-131.673,-70.4071,20,10,40,15,15,30,A
ch2_cla_l1_20240701T174405826_20240701T174413826.fits,2024-07-01 17:44:05.826000,2024-07-01 17:44:13.826000,-134.717,-74.9142,-135.025,-76.0277,-132.114,-76.0614,-132.009,-74.9455,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151617767_20240701T151625767.fits,2024-07-01 15:16:17.767000,2024-07-01 15:16:25.767000,-129.8,19.6594,-129.814,18.3021,-128.805,18.2907,-128.782,19.6479,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194850911_20240701T194858911.fits,2024-07-01 19:48:50.911000,2024-07-01 19:48:58.911000,49.7609,-78.5952,49.9497,-79.6197,53.3121,-79.5797,52.8191,-78.5589,20,10,40,15,15,30,A
ch2_cla_l1_20240701T120336112_20240701T120344112.fits,2024-07-01 12:03:36.112000,2024-07-01 12:03:44.112000,53.4563,-74.9891,53.5487,-75.9923,55.9613,-75.9661,55.7054,-74.9647,20,10,40,15,15,30,A
ch2_cla_l1_20240701T120504112_20240701T120512112.fits,2024-07-01 12:05:04.112000,2024-07-01 12:05:12.112000,53.1486,-70.3823,53.2044,-71.3709,54.9854,-71.3516,54.8387,-70.364,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164357826_20240701T164405826.fits,2024-07-01 16:43:57.826000,2024-07-01 16:44:05.826000,46.0557,74.0055,46.3033,72.8766,48.7445,72.9046,48.6703,74.0354,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134741195_20240701T134749195.fits,2024-07-01 13:47:41.195000,2024-07-01 13:47:49.195000,-130.937,-64.9857,-131.05,-66.1363,-129.22,-66.1566,-129.182,-65.0052,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172133826_20240701T172141826.fits,2024-07-01 17:21:33.826000,2024-07-01 17:21:41.826000,-131.235,-6.3162,-131.253,-7.6512,-130.31,-7.6622,-130.294,-6.3271,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113240112_20240701T113248112.fits,2024-07-01 11:32:40.112000,2024-07-01 11:32:48.112000,-128.004,-8.9824,-128.022,-10.3149,-127.075,-10.3253,-127.06,-8.9928,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110816112_20240701T110824112.fits,2024-07-01 11:08:16.112000,2024-07-01 11:08:24.112000,-126.942,64.1225,-126.97,62.8306,-125.022,62.8095,-124.906,64.1004,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145513767_20240701T145521767.fits,2024-07-01 14:55:13.767000,2024-07-01 14:55:21.767000,-127.447,83.0051,-127.744,81.7807,-122.048,81.7166,-120.788,82.9302,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153713767_20240701T153721767.fits,2024-07-01 15:37:13.767000,2024-07-01 15:37:21.767000,-130.903,-43.3762,-130.942,-44.6106,-129.779,-44.6238,-129.761,-43.3892,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155417767_20240701T155425767.fits,2024-07-01 15:54:17.767000,2024-07-01 15:54:25.767000,52.7706,-82.8188,53.2221,-83.8525,58.9401,-83.7877,57.669,-82.7634,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170605826_20240701T170613826.fits,2024-07-01 17:06:05.826000,2024-07-01 17:06:13.826000,-130.608,39.9982,-130.624,38.6593,-129.421,38.6456,-129.383,39.9843,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170037826_20240701T170045826.fits,2024-07-01 17:00:37.826000,2024-07-01 17:00:45.826000,-130.325,56.4071,-130.347,55.1014,-128.766,55.0834,-128.692,56.3885,20,10,40,15,15,30,A
ch2_cla_l1_20240701T140125195_20240701T140133196.fits,2024-07-01 14:01:25.195000,2024-07-01 14:01:33.196000,52.1319,-71.1583,52.1938,-72.1524,54.067,-72.1317,53.9051,-71.1384,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094923848_20240701T094931848.fits,2024-07-01 09:49:23.848000,2024-07-01 09:49:31.848000,-127.802,-49.3248,-127.849,-50.5347,-126.587,-50.5482,-126.569,-49.3381,20,10,40,15,15,30,A
ch2_cla_l1_20240701T120352112_20240701T120400112.fits,2024-07-01 12:03:52.112000,2024-07-01 12:04:00.112000,53.3886,-74.1524,53.4723,-75.1527,55.7404,-75.1281,55.5116,-74.1293,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114152112_20240701T114200112.fits,2024-07-01 11:41:52.112000,2024-07-01 11:42:00.112000,-128.52,-36.7651,-128.551,-38.0214,-127.47,-38.0332,-127.455,-36.7768,20,10,40,15,15,30,A
ch2_cla_l1_20240701T112912112_20240701T112920112.fits,2024-07-01 11:29:12.112000,2024-07-01 11:29:20.112000,-127.86,1.4184,-127.876,0.069,-126.926,0.0585,-126.91,1.4079,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132541195_20240701T132549196.fits,2024-07-01 13:25:41.195000,2024-07-01 13:25:49.196000,-128.945,1.745,-128.96,0.3962,-128.011,0.3856,-127.995,1.7343,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100331848_20240701T100339848.fits,2024-07-01 10:03:31.848000,2024-07-01 10:03:39.848000,57.5319,-85.858,58.9105,-86.8932,69.9859,-86.773,65.9494,-85.7673,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164333826_20240701T164341826.fits,2024-07-01 16:43:33.826000,2024-07-01 16:43:41.826000,46.3327,72.7703,46.5466,71.646,48.8129,71.672,48.7476,72.798,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170813826_20240701T170821826.fits,2024-07-01 17:08:13.826000,2024-07-01 17:08:21.826000,-130.699,33.6095,-130.713,32.2622,-129.592,32.2494,-129.561,33.5965,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184730911_20240701T184738911.fits,2024-07-01 18:47:30.911000,2024-07-01 18:47:38.911000,-127.834,85.8072,-128.673,84.5985,-120.262,84.4995,-117.136,85.6807,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185122911_20240701T185130911.fits,2024-07-01 18:51:22.911000,2024-07-01 18:51:30.911000,-130.72,74.0663,-130.795,72.8149,-127.931,72.7815,-127.644,74.0304,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135205195_20240701T135213195.fits,2024-07-01 13:52:05.195000,2024-07-01 13:52:13.195000,-133.616,-78.584,-134.136,-79.6775,-130.321,-79.7198,-130.152,-78.6223,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134301196_20240701T134309196.fits,2024-07-01 13:43:01.196000,2024-07-01 13:43:09.196000,-130.061,-50.6584,-130.111,-51.8651,-128.818,-51.8794,-128.798,-50.6724,20,10,40,15,15,30,A
ch2_cla_l1_20240701T194458911_20240701T194506911.fits,2024-07-01 19:44:58.911000,2024-07-01 19:45:06.911000,-162.266,-88.0019,-160.252,-89.2523,-147.123,-88.6427,-143.578,-88.2381,20,10,40,15,15,30,A
